cid,formatted_address,short_formatted_address,phone,website_url,price_level,opening_hours
3926042992734706,"Calea Victoriei 101, București 020976, Romania",Calea Victoriei 101,+40758051733,http://www.yoyoburger.ro/,,
4877661961281427705,"Bulevardul Decebal 19, Bl. S17, 030696 București, Romania","Bulevardul Decebal 19, Bl. S17",+40213019770,,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 10:00 PM"",""Tuesday: 7:00 AM – 10:00 PM"",""Wednesday: 7:00 AM – 10:00 PM"",""Thursday: 7:00 AM – 10:00 PM"",""Friday: 7:00 AM – 10:00 PM"",""Saturday: 7:00 AM – 10:00 PM"",""Sunday: 7:00 AM – 10:00 PM""]}"
6260132990980245419,"Strada Vasile Lascăr 69, 030167 București, Romania",Strada Vasile Lascăr 69,+40730202280,https://randomhouse.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 5:00 PM – 12:00 AM"",""Wednesday: 5:00 PM – 12:00 AM"",""Thursday: 5:00 PM – 12:00 AM"",""Friday: 5:00 PM – 12:00 AM"",""Saturday: 5:00 PM – 12:00 AM"",""Sunday: Closed""]}"
7101475435169242845,"Drumul Gura Putnei 86-90, 032603 București, Romania",Drumul Gura Putnei 86-90,+40250746901,https://www.annabella.ro/,2,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 11:00 PM"",""Tuesday: 7:00 AM – 11:00 PM"",""Wednesday: 7:00 AM – 11:00 PM"",""Thursday: 7:00 AM – 11:00 PM"",""Friday: 7:00 AM – 11:00 PM"",""Saturday: 7:00 AM – 11:00 PM"",""Sunday: 7:00 AM – 10:00 PM""]}"
7567955675309675376,"Strada Luica 164-168, 077120 București",Strada Luica 164-168,+40219894,https://www.pizzak.ro/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
7874727263756228790,"Strada Dezrobirii 2, 077042 București, Romania",Strada Dezrobirii 2,+40734080114,,,"{""weekdayDescriptions"":[""Monday: 5:30 AM – 9:30 PM"",""Tuesday: 5:30 AM – 9:30 PM"",""Wednesday: 5:30 AM – 9:30 PM"",""Thursday: 5:30 AM – 9:30 PM"",""Friday: 5:30 AM – 9:30 PM"",""Saturday: 5:30 AM – 9:30 PM"",""Sunday: 5:30 AM – 9:30 PM""]}"
8886095824925698535,"Strada Speranței 6, București 030167",Strada Speranței 6,+40730480866,https://www.instagram.com/jasubucharest/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: Closed"",""Wednesday: 12:00 PM – 10:00 PM"",""Thursday: 12:00 PM – 10:00 PM"",""Friday: 12:00 PM – 10:00 PM"",""Saturday: 12:00 PM – 10:00 PM"",""Sunday: 12:00 PM – 10:00 PM""]}"
10455832112213182654,"Șoseaua Olteniței 51, 077160 Popești-Leordeni, Romania",Șoseaua Olteniței 51,,https://fivetogo.ro/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 7:00 PM"",""Tuesday: 7:00 AM – 7:00 PM"",""Wednesday: 7:00 AM – 7:00 PM"",""Thursday: 7:00 AM – 7:00 PM"",""Friday: 7:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 4:00 PM"",""Sunday: 9:00 AM – 4:00 PM""]}"
12996861156123200390,"Strada Avram Iancu 30, Otopeni 075100",Strada Avram Iancu 30,+40314255466,http://www.gvshop.ro/,,"{""weekdayDescriptions"":[""Monday: 8:30 AM – 5:00 PM"",""Tuesday: 8:30 AM – 5:00 PM"",""Wednesday: 8:30 AM – 5:00 PM"",""Thursday: 8:30 AM – 5:00 PM"",""Friday: 8:30 AM – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
14847466798633060432,"Calea Vitan 55-59, București 031282, Romania",Calea Vitan 55-59,+40742224739,http://www.springtime.ro/,2,
15708269585805977406,"Calea Floreasca 246B, București, Romania",Calea Floreasca 246B,,http://www.imbissgrill.ro/articole/Top-Menu/Contact/index-ro.html,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 9:30 PM"",""Tuesday: 10:00 AM – 9:30 PM"",""Wednesday: 10:00 AM – 9:30 PM"",""Thursday: 10:00 AM – 9:30 PM"",""Friday: 10:00 AM – 9:30 PM"",""Saturday: 10:00 AM – 9:30 PM"",""Sunday: 10:00 AM – 9:30 PM""]}"
15768099136739999680,"Splaiul Independenței 319, București",Splaiul Independenței 319,+40213161052,http://www.idmclub.ro/,2,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 11:00 PM"",""Saturday: 10:00 AM – 11:00 PM"",""Sunday: 10:00 AM – 11:00 PM""]}"
1622161434004839676,"Str. Nicolae G. Caramfil Nr.42, București 077190, Romania",Str. Nicolae G. Caramfil Nr.42,+40726401888,,,
17479513088034041902,"Șoseaua Fabrica de Glucoză 9B, 014254 București",Șoseaua Fabrica de Glucoză 9B,,,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 4:00 PM"",""Tuesday: 7:00 AM – 4:00 PM"",""Wednesday: 7:00 AM – 4:00 PM"",""Thursday: 7:00 AM – 4:00 PM"",""Friday: 7:00 AM – 4:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
1913791713153536526,"Strada Pictor Ștefan Luchian 20, 030167 București, Romania",Strada Pictor Ștefan Luchian 20,+40722181350,http://www.fivetogo.ro/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 6:00 PM"",""Tuesday: 7:00 AM – 6:00 PM"",""Wednesday: 7:00 AM – 6:00 PM"",""Thursday: 7:00 AM – 6:00 PM"",""Friday: 7:00 AM – 6:00 PM"",""Saturday: 9:00 AM – 5:00 PM"",""Sunday: 9:00 AM – 5:00 PM""]}"
6003030127226295522,"Calea Călărașilor 180, 030631 București",Calea Călărașilor 180,+40756755557,,,"{""weekdayDescriptions"":[""Monday: 10:30 AM – 10:00 PM"",""Tuesday: 10:30 AM – 10:00 PM"",""Wednesday: 10:30 AM – 10:00 PM"",""Thursday: 10:30 AM – 10:00 PM"",""Friday: 10:30 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 10:00 PM""]}"
7282579739746328294,"Bucharest, Romania",,,,,
7453558651696783764,"Str. Dinu Vintilă 5, București, Romania",Str. Dinu Vintilă 5,,,,
9465863709832760626,"Bulevardul Mărășești 2B, București 040254",Bulevardul Mărășești 2B,+40745622226,https://painplaisir.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 3:00 PM"",""Sunday: 8:00 AM – 3:00 PM""]}"
10018079025276783748,"Soldat Ionescu Florea 22, 077160 București, Romania",Soldat Ionescu Florea 22,+40762655663,,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 2:00 PM – 11:00 PM"",""Wednesday: 2:00 PM – 11:00 PM"",""Thursday: 2:00 PM – 11:00 PM"",""Friday: 2:00 PM – 11:00 PM"",""Saturday: 2:00 PM – 11:00 PM"",""Sunday: 2:00 PM – 11:00 PM""]}"
1145602044246758623,"Strada Lucrețiu Pătrășcanu 2A, 030501 București",Strada Lucrețiu Pătrășcanu 2A,+40736939858,,,
14493564116782466562,"Str. Tineretului 66, 077042 Roșu",Str. Tineretului 66,+40758011542,https://www.time4pizza.ro/,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 9:00 PM"",""Tuesday: 9:00 AM – 9:00 PM"",""Wednesday: 9:00 AM – 9:00 PM"",""Thursday: 9:00 AM – 9:00 PM"",""Friday: 9:00 AM – 9:00 PM"",""Saturday: 10:00 AM – 9:00 PM"",""Sunday: 10:00 AM – 9:00 PM""]}"
15229272287918147810,"Strada Câmpia Libertății 70, 030367 București",Strada Câmpia Libertății 70,+40731111180,,,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 11:00 PM"",""Tuesday: 12:00 PM – 11:00 PM"",""Wednesday: 12:00 PM – 11:00 PM"",""Thursday: 12:00 PM – 11:00 PM"",""Friday: 12:00 PM – 11:00 PM"",""Saturday: 12:00 PM – 11:00 PM"",""Sunday: 12:00 PM – 11:00 PM""]}"
16311611331391163588,"Calea Călărașilor 180, București",Calea Călărașilor 180,+40731831336,,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 5:30 PM"",""Tuesday: 9:00 AM – 5:30 PM"",""Wednesday: 9:00 AM – 5:30 PM"",""Thursday: 9:00 AM – 5:30 PM"",""Friday: 9:00 AM – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
1907864385709397367,"Strada Pictor Stefan Dimitrescu 2D, 040765 București",Strada Pictor Stefan Dimitrescu 2D,+40720925120,http://rost-urban.ro/,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 4:00 PM"",""Tuesday: 11:00 AM – 10:00 PM"",""Wednesday: 11:00 AM – 10:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 12:00 AM"",""Saturday: 12:00 PM – 12:00 AM"",""Sunday: 12:00 PM – 10:00 PM""]}"
6802435498292559045,"Strada Verdeței 11, 30886 București",Strada Verdeței 11,+40213271138,,2,
7585676829032190992,"Strada Parcului, București, Romania",Strada Parcului,,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 11:00 PM"",""Saturday: 10:00 AM – 11:00 PM"",""Sunday: 10:00 AM – 11:00 PM""]}"
8756408318993910471,"Chiajna, Romania",,,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
8779359933306702483,"Calea Dorobanți 180, București, Romania",Calea Dorobanți 180,+40720533223,,,"{""weekdayDescriptions"":[""Monday: 7:30 AM – 12:00 AM"",""Tuesday: 7:30 AM – 12:00 AM"",""Wednesday: 7:30 AM – 12:00 AM"",""Thursday: 7:30 AM – 12:00 AM"",""Friday: 7:30 AM – 12:00 AM"",""Saturday: 7:30 AM – 12:00 AM"",""Sunday: 5:00 PM – 12:00 AM""]}"
1268869122514420723,"Strada Odăii 42, 075100 Otopeni, Romania",Strada Odăii 42,+40723601601,https://www.dominos-pizza.ro/,2,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
12728172777013508332,"Lemon Retail Park, Strada Popasului 110, 077190 Voluntari","Lemon Retail Park, Strada Popasului 110",+40720262625,https://www.treragazzi.ro/,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 9:00 PM"",""Tuesday: 11:00 AM – 9:00 PM"",""Wednesday: 11:00 AM – 9:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 9:00 PM""]}"
15366214616782497199,"Drumul Fermei 62, 077160 Popești-Leordeni, Romania",Drumul Fermei 62,,,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 7:00 PM"",""Tuesday: 7:00 AM – 7:00 PM"",""Wednesday: 7:00 AM – 7:00 PM"",""Thursday: 7:00 AM – 7:00 PM"",""Friday: 7:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: 8:00 AM – 7:00 PM""]}"
15545107244714951219,"Strada Paşcani 2, 077190 Voluntari, Romania",Strada Paşcani 2,+40730021215,,,"{""weekdayDescriptions"":[""Monday: 6:00 AM – 9:00 PM"",""Tuesday: 6:00 AM – 9:00 PM"",""Wednesday: 6:00 AM – 9:00 PM"",""Thursday: 6:00 AM – 9:00 PM"",""Friday: 6:00 AM – 9:00 PM"",""Saturday: 6:00 AM – 8:00 PM"",""Sunday: 6:00 AM – 7:00 PM""]}"
4095643083277279532,"Calea Dorobanți 182, București 010576, Romania",Calea Dorobanți 182,+40757535004,https://raionuldepeste.com/,,
4893574236244620796,"Bulevardul Pierre de Coubertin 3-5, 021901 București",Bulevardul Pierre de Coubertin 3-5,+40314255610,http://arzresto.ro/,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 9:30 PM"",""Tuesday: 9:00 AM – 9:30 PM"",""Wednesday: 9:00 AM – 9:30 PM"",""Thursday: 9:00 AM – 9:30 PM"",""Friday: 9:00 AM – 9:30 PM"",""Saturday: 9:00 AM – 9:30 PM"",""Sunday: 9:00 AM – 9:30 PM""]}"
4969588994232581171,"Pasajul Macca 030027, București, Romania",Pasajul Macca 030027,+40741100681,https://ialoc.ro/restaurante-bucuresti/season-eclectic-cuisine-rezervari-4238?experience=focus&source=google-card&ts=1,1,
7007845845479068467,"Șoseaua Panduri nr. 12, București 061344, Romania",Șoseaua Panduri nr. 12,+40726215449,https://www.facebook.com/casatomapanduri,,
8653481809646508305,"Str. Barbu Văcărescu 164a, 020285 București",Str. Barbu Văcărescu 164a,+40748111363,http://www.carohotel.ro/la-hamace,,"{""weekdayDescriptions"":[""Monday: 1:00 PM – 11:00 PM"",""Tuesday: 1:00 PM – 11:00 PM"",""Wednesday: 1:00 PM – 11:00 PM"",""Thursday: 1:00 PM – 11:00 PM"",""Friday: 1:00 PM – 11:00 PM"",""Saturday: 12:00 PM – 11:00 PM"",""Sunday: 12:00 PM – 11:00 PM""]}"
9663034433121009011,"Bulevardul Iuliu Maniu 158A, 061118 București, Romania",Bulevardul Iuliu Maniu 158A,+40726733319,http://www.fivetogo.ro/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 6:00 PM"",""Tuesday: 7:00 AM – 6:00 PM"",""Wednesday: 7:00 AM – 6:00 PM"",""Thursday: 7:00 AM – 6:00 PM"",""Friday: 7:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
10074527456636244392,"Bulevardul Nicolae Grigorescu 2, 077085 București",Bulevardul Nicolae Grigorescu 2,+40723165399,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
10460267640756300410,"Calea Griviței 182, București 010751, Romania",Calea Griviței 182,+40722830330,https://www.fooda.ro/,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 10:00 PM"",""Tuesday: 11:00 AM – 10:00 PM"",""Wednesday: 11:00 AM – 10:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 10:00 PM""]}"
12171290138076923121,"Str. Câmpul Pipera 67, 077190 Voluntari, Romania",Str. Câmpul Pipera 67,+40737246709,,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 7:30 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 3:00 PM"",""Sunday: Closed""]}"
14550903103090021170,"Strada Constantin Dobrogeanu Gherea 75, 077190 București, Romania",Strada Constantin Dobrogeanu Gherea 75,+40771181588,https://www.facebook.com/profile.php?id=61555150386573,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 12:00 PM – 9:00 PM"",""Wednesday: 12:00 PM – 9:00 PM"",""Thursday: 12:00 PM – 9:00 PM"",""Friday: 12:00 PM – 9:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: Closed""]}"
14950931766764597264,"Str. Liviu Rebreanu 4, 031749 București, Romania",Str. Liviu Rebreanu 4,+40739882523,https://treevipizza.ro/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
1606329914925561049,"Str. Jean Louis Calderon 49, București 030167",Str. Jean Louis Calderon 49,+40722410548,https://thecorndogcaravan.eatbu.com/,,
17426619329621672693,"Prelungirea Ferentari 117, 052034 București, Romania",Prelungirea Ferentari 117,+40767888856,,,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 10:00 PM"",""Tuesday: 12:00 PM – 10:00 PM"",""Wednesday: 12:00 PM – 10:00 PM"",""Thursday: 12:00 PM – 10:00 PM"",""Friday: 12:00 PM – 10:00 PM"",""Saturday: 12:00 PM – 10:00 PM"",""Sunday: 12:00 PM – 10:00 PM""]}"
17711552980699359115,"Bulevardul Lacul Tei 126-128, 020397 București, Romania",Bulevardul Lacul Tei 126-128,+40731888560,,,"{""weekdayDescriptions"":[""Monday: 6:30 AM – 7:00 PM"",""Tuesday: 6:30 AM – 7:00 PM"",""Wednesday: 6:30 AM – 5:00 PM"",""Thursday: 6:30 AM – 7:00 PM"",""Friday: 6:30 AM – 7:00 PM"",""Saturday: 7:00 AM – 7:00 PM"",""Sunday: 8:00 AM – 7:00 PM""]}"
4149058744866190725,"Bulevardul Nicolae Grigorescu, 030433 București",Bulevardul Nicolae Grigorescu,+40760926248,https://www.instagram.com/the.little.artists.corner/,,
4505836100752804583,"Strada Europa 9bis, 077175 Ștefăneștii de Jos, Romania",Strada Europa 9bis,+40791141151,https://kaparirestaurant.ro/menuwp/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 11:00 PM"",""Saturday: 10:00 AM – 11:00 PM"",""Sunday: 10:00 AM – 11:00 PM""]}"
7254389234136145088,"Strada Locotenent Aviator Radu Beller 25, 011702 București, Romania",Strada Locotenent Aviator Radu Beller 25,+40784326872,,,
8007317581410174502,"Strada Frederic Chopin 10-12, București 014192",Strada Frederic Chopin 10-12,+40747669933,https://www.betterbread.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 2:00 PM"",""Sunday: Closed""]}"
11257316493930559117,"Bulevardul Decebal 7, București 030962",Bulevardul Decebal 7,,,,
12119297259830644781,"Strada Jules Michelet 12, 010463 București",Strada Jules Michelet 12,+40738847321,https://rostcafe.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 4:00 PM"",""Tuesday: 9:00 AM – 5:00 PM"",""Wednesday: 8:00 AM – 4:00 PM"",""Thursday: 8:00 AM – 4:00 PM"",""Friday: 8:00 AM – 4:00 PM"",""Saturday: 9:00 AM – 4:00 PM"",""Sunday: 9:00 AM – 4:00 PM""]}"
13634731098232685328,"Șoseaua Mihai Bravu 473-483, 030334 București, Romania",Șoseaua Mihai Bravu 473-483,+40729698863,https://www.rompetrol.ro/,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
14237444469856267877,"Str. Brașov 25, 061444 București, Romania",Str. Brașov 25,+40774920833,https://noodlepack.ro/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
15940915553272268289,"Strada Mihail Sebastian 37C, 050776 București",Strada Mihail Sebastian 37C,+40770902221,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 9:00 PM"",""Tuesday: 8:00 AM – 9:00 PM"",""Wednesday: 8:00 AM – 9:00 PM"",""Thursday: 8:00 AM – 9:00 PM"",""Friday: 8:00 AM – 9:00 PM"",""Saturday: 8:00 AM – 9:00 PM"",""Sunday: 8:00 AM – 9:00 PM""]}"
16131086706787352096,"Calea Griviței 143, 010708 București",Calea Griviței 143,+40372121800,,,"{""weekdayDescriptions"":[""Monday: 6:00 AM – 10:00 PM"",""Tuesday: 6:00 AM – 10:00 PM"",""Wednesday: 6:00 AM – 10:00 PM"",""Thursday: 6:00 AM – 10:00 PM"",""Friday: 6:00 AM – 10:00 PM"",""Saturday: 6:00 AM – 10:00 PM"",""Sunday: 6:00 AM – 10:00 PM""]}"
17407132458267436204,"Calea Văcărești 391, București 040055, Romania",Calea Văcărești 391,+40729844568,https://tuttiresto.ro/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
2365968288976260254,"Strada Elena Caragiani, 014215 București",Strada Elena Caragiani,+40758668866,http://www.magicwok.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 11:30 AM – 10:00 PM"",""Wednesday: 11:30 AM – 10:00 PM"",""Thursday: 11:30 AM – 10:00 PM"",""Friday: 11:30 AM – 10:00 PM"",""Saturday: 11:30 AM – 10:00 PM"",""Sunday: 11:30 AM – 10:00 PM""]}"
2460061495688491609,"Sun Plaza, Calea Văcărești 391, București","Sun Plaza, Calea Văcărești 391",,https://www.paul.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
4620480370133541659,"Strada Maica Domnului, 023722 București, Romania",Strada Maica Domnului,+40724915995,,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 2:00 AM"",""Tuesday: 9:00 AM – 2:00 AM"",""Wednesday: 9:00 AM – 2:00 AM"",""Thursday: 9:00 AM – 2:00 AM"",""Friday: 9:00 AM – 4:00 AM"",""Saturday: 9:00 AM – 4:00 AM"",""Sunday: 9:00 AM – 2:00 AM""]}"
941563325132494936,"Bulevardul Iuliu Maniu 65, 061114 București, Romania",Bulevardul Iuliu Maniu 65,,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
10893958030409321332,"Strada Câmpia Libertății 44, 030375 București, Romania",Strada Câmpia Libertății 44,+40743246466,https://asaga.ro/saga-cafe/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 4:00 PM"",""Tuesday: 8:00 AM – 4:00 PM"",""Wednesday: 8:00 AM – 4:00 PM"",""Thursday: 8:00 AM – 4:00 PM"",""Friday: 8:00 AM – 4:00 PM"",""Saturday: 8:00 AM – 4:00 PM"",""Sunday: Closed""]}"
1316136205514232205,"Strada Petrolului 8, București 040829, Romania",Strada Petrolului 8,+40761743685,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
13327262012413800897,"Int. Scoli 7, 077180 Tunari, Romania",Int. Scoli 7,+40784679522,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
14054103045066085396,"011231, Strada Frosa Sarandy 17, 011326 București","011231, Strada Frosa Sarandy 17",+40212229658,http://www.lacristi.ro/,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 3:00 PM"",""Tuesday: 9:00 AM – 3:00 PM"",""Wednesday: 9:00 AM – 3:00 PM"",""Thursday: 9:00 AM – 3:00 PM"",""Friday: 9:00 AM – 3:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
14267822603125701961,"Bulevardul Iancu de Hunedoara 52, București",Bulevardul Iancu de Hunedoara 52,,http://pranzdelicios.ro/,,"{""weekdayDescriptions"":[""Monday: 10:30 AM – 3:00 PM"",""Tuesday: 10:30 AM – 3:00 PM"",""Wednesday: 10:30 AM – 3:00 PM"",""Thursday: 10:30 AM – 3:00 PM"",""Friday: 10:30 AM – 3:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
15317893634267745558,"Strada Nicolae Golescu 18, 010292 București",Strada Nicolae Golescu 18,+40756018393,http://www.bistroateneu.ro/,1,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 10:00 PM"",""Tuesday: 12:00 PM – 10:00 PM"",""Wednesday: 12:00 PM – 10:00 PM"",""Thursday: 12:00 PM – 10:00 PM"",""Friday: 12:00 PM – 10:00 PM"",""Saturday: 12:00 PM – 10:00 PM"",""Sunday: Closed""]}"
16421718518773675952,"Bulevardul Mărășești 2B, București 040254, Romania",Bulevardul Mărășești 2B,+40770463287,http://www.grapes.ro/,,
16901257101498259349,"Str. Alunișului 191, București, Romania",Str. Alunișului 191,+40774458516,,,
17042792318182253740,"Strada Burniței 36-44, 032324 București",Strada Burniței 36-44,+40744488751,,,"{""weekdayDescriptions"":[""Monday: 7:45 AM – 6:45 PM"",""Tuesday: 7:45 AM – 6:45 PM"",""Wednesday: 7:45 AM – 6:45 PM"",""Thursday: 7:45 AM – 6:45 PM"",""Friday: 7:45 AM – 6:45 PM"",""Saturday: 7:45 AM – 4:45 PM"",""Sunday: 7:45 AM – 3:45 PM""]}"
